ID,Name,First name,Altname,Altname,Altname,Gender,Nationality/Ethnicity,Religion,Relations,Qualifier,Qualifier,Time,Place,Texts related (lookup),MSS related (lookup)
PRS8532sarabyon,Śärabyon,,,,,m,,,, aläqa ,,,,,
PRS8533Sarah,Sarah,,,,,m,,,, bibl. ,,,,,
PRS8534SarahLa,Sarah La Preta,,,,,m,,,, slave ,,,,,
PRS8535sarahil,Šarāḥīl,,,,,m,,, son Abraha b. aṣ-Ṣabāḥ ,,,,,,
PRS8536Sarapion,Sarapion of Thmuis,,,,,m,,,, theol. ,,,,,
PRS8537saraqaB,Śäräqä Bǝrhan,,,,,m,,,,abbot,,,Däbrä Bizän,,
PRS8538saraqaB,Śäräqä Bǝrhan,,,,,m,,,, ʿaqqabe säʿat ,,,,,
PRS8539saraqaB,Śäräqä Bǝrhan,,,,,m,,,, ʿaqaṣen ,,,,,
PRS8540saraqaB,Śäräqä Bǝrhan,,,,,m,,,, eccl. ,,,,,
PRS8541saraqaB,Śäräqä Bǝrhan Gäbräʾǝgzer,,,,,m,,,, sch. ,,,,,
PRS8542Sarawitu,Särawitu,,,,,m,,,, ligaba ,,,,,
PRS8543Sarayn,Sarayn,,,,,m,,,, ruler ,,,,,
PRS8544SarbaGo,Sarba Golǧa,,,,,m,,,, pol. ,,,,,
PRS8545Sarbarod,Sarbaroda,,,,,m,,,, pol.,,,,,
PRS8546SargonI,Sargon II,,,,,m,,,, king ,,,,,
PRS8547sarhabil,Šarḥabīl b. Ḥasana,,,,,m,,,, rel. ,,,,,
PRS8548sarmaark,Šarmaarke ʿAli Saaliḥ,,Šarmaʾarke b. ʿAlī b. Ṣāliḥ, Sharmaarke Cali Saalix,,m,,,, ḥāǧǧī ,,,,,
PRS8549Sarosi,Sárosi, Bálint,,,,m,,,, sch. ,,,,,
PRS8550sardaDe,Śärä Dǝngǝl (Mäläk Sägäd),,,,,m,,,, aṣe ,,,,,
PRS8551sarsaKr,Śärṣä Krǝstos,,,,,m,,, fath Yämanä Krǝstos , azzaž,,,,,
PRS8552sarsaKr,Śärṣä Krǝstos (Śärḍo),,,,,m,,,, däǧǧ. ,,,,,
PRS8553sarsaLe,Śärṣä Lǝʿul,,Śǝllas äggär,,,m,,,, monk ,,,,,
PRS8554sardaPe,Śärḍä Ṗeṭros,,,,,m,,,, St. ,,,,,
PRS8555sarsaPe,Śärṣä Ṗeṭros of Getesemane Maryam,,,,,m,,,, abunä ,,,,,
PRS8556sarsaYo,Śärṣä Yoḥannǝs of Däbrä Wärq,,,,,m,,,, monk ,,,,,
PRS8557sarsaYo,Śärṣä Yosef,,,,,m,,, son Nägädä Iyäsus ,,,,,,
PRS8558Sarde,Särḍe,,,,,m,,,, ras,,,,,
PRS8559saru,Ṣaʿru,,,,,m,,,, ḥanta ,,,,,
PRS8560sarwaIy,Śärwä Iyäsus,,,,,m,,,, aṣe ,,,,,
PRS8561Sarzec,Sarzec, Ernest Choequine de,,,,m,,,, dipl. ,,,,,
PRS8562SasmSe,Sasm (Sesem),,,,,m,,,, rel. ,,,,,
PRS8563Sason,Sason, S.E.,,,,m,,,, med. ,,,,,
PRS8564Sasse,Sasse, Hans-Jürgen,,,,m,,,, sch. ,,,,,
PRS8565Sato,Sato, Renya,,,,m,,,, sch. ,,,,,
PRS8566Sauget,Sauget, Joseph-Marie,,,,m,,,, sch. ,,,,,
PRS8567Saul,Saul,,,,,m,,,, king ,,,,,
PRS8568Saumaise,Saumaise, Claude de,Claudius Salmasius,,,m,,,, sch.,,,,,
PRS8569Saurat,Saurat, Anne,,,,f,,,, sch. ,,,,,
PRS8570Sauter,Sauter, Roger,,,,m,,,, sch. ,,,,,
PRS8571Savard,Savard, Georges,,,,m,,,, sch. ,,,,,
PRS8572Savoia,Savoia, Amedeo di,,,,m,,,, Duke of Aosta ,,,,,
PRS8573Savoia,Savoia, Vittorio Emanuele di,,,,m,,,, prince ,,,,,
PRS8574SavoiaG,Savoia-Genova, Eugenio di,,,,m,,,, Duke of Ancona ,,,,,
PRS8575Savoirou,Savoiroux, count Tancredi Broscorens di,,,,m,,,, trav.,,,,,
PRS8576Savoirou,Savoiroux, Emmanuele di,,,,m,,,, trav.,,,,,
PRS8577Savoure,Savouré, Armand,,,,m,,,, trader ,,,,,
PRS8578SawaDen,Säwa Dǝngǝl,,,,,m,,,, trav. ,,,,,
PRS8579sawalAb,Šawal Abdi,,,,,m,,,, poet,,,,,
PRS8580sawanas,Šäwanäš Abrǝha,,,,,m,,,, patriot ,,,,,
PRS8581sawaragg,Šäwarägga,,Šäwa Rägga, Šewaraga,,f,,, daugh. Mǝnilǝk II ,,,,,,
PRS8582sawaragg,Šäwaräggäd Adäfrǝs,,,,,f,,, moth. Lule Täsfaye ,,,,,,
PRS8583sawaragg,Šäwaräggäd Darge,,,,,m,,,, fit. ,,,,,
PRS8584sawaragg,Šäwaräggäd Gädle,,,,,m,,,, patriot ,,,,,
PRS8585Sawicki,Sawicki, Ludomir Ślepowron,,,,m,,,, sch. ,,,,,
PRS8586Sawiros,Sawiros (Gäbrä Mänfäs Qǝddus),,,,,m,,,, bishop  ,,,,,
PRS8587Sawiros,Säwiros,,,,,m,,, disc. Yared ,,,,,,
PRS8588Sawiros,Säwiros (Sāwīrus),,,,,m,,,, metr.  ,,,,,
PRS8589Sayadar,Sayaḏār b. Mahrawāl,,,,,m,,,, mil. ,,,,,
PRS8590Sayda,Sayda,,,,,m,,,, šayḫ ,,,,,
PRS8591SayedAb,Sayǝd Abägaz,,,,,m,,,, wr. ,,,,,
PRS8592Sayfb,Sayf b. Ḏī Yazan,,,,,m,,,, legendary figure ,,,,,
PRS8593Sayfb,Sayf b. Sulṭān al-Yaʿrubī,,,,,m,,,, imām ,,,,,
PRS8594SayfaAr,Säyfä Arʿad,,Ṣǝnfä Arʿǝd, Täzer,,m,,,, Aks. king ,,,Aksum,,
PRS8595SayfaAr,Säyfä Arʿad,,Nǝwayä Krǝstos, Qwäsṭantinos,,m,,,, aṣe ,,,,,
PRS8596SayfaMi,Säyfa Mikaʾel,,,,,m,,,, St. ,,,,,
PRS8597Sayfase,Säyfä Śǝllase Yoḥannǝs,,,,,m,,,, mäggabe bǝluy ,,,,,
PRS8598Sayfu,Sayfu,,,,,m,,,, naǧāšī ,,,,,
PRS8599SayfuAn,Säyfu Antän Yǝsṭäñ,,,,,m,,, fath. Däbbäbä Säyfu ,,,,,,
PRS8600SayfuMa,Säyfu Maḫtämä Śǝllase,,,,,m,,,, pol. ,,,,,
PRS8601SayfuMa,Säyfu Mättafäriya,,,,,m,,,, sch. ,,,,,
PRS8602Sayfusa,Säyfu Śahlä Śǝllase,,,,,m,,,, abet. ,,,,,
PRS8603sayhun,Ṣayhūn,,,,,m,,,, bishop ,,,,,
PRS8604Sayne,Sayne,,,,,m,,,, peasant ,,,,,
PRS8605Sayyidb,Sayyid b. Muḥammad Ṣādiq,,,,,m,,,, sch. ,,,,,
PRS8606SayyidB,Sayyid Būlus,,,,,m,,,, rel. ,,,,,
PRS8607SayyidH,Sayyid Hāšim,,,,,m,,,, šayḫ,,,,,
PRS8608SayyidI,Sayyid Ibrāhīm,,,,,m,,,, šayḫ ,,,,,
PRS8609Sayyids,Sayyid Ṣādiq,,,,,m,,,, sch. ,,,,,
PRS8610SayyidS,Sayyid Saʿīd b. Sulṭān,,,,,m,,,, ruler ,,,,,
PRS8611asSayyi,as-Sayyida Arwā,,,,,m,,,, queen ,,,,,
PRS8612Sazana,Sazana,,,,,m,,,, ruler ,,,,,
PRS8613SaziGet,Sazi Getto,,,,,m,,,, anc. ,,,,,
PRS8614SazzeS,Sazze (Satte,, Sadde, Sassa),,m,,,, káwo ,,,,,
PRS8615SBL,SBL,,,,,m,,,, king ,,,,,
PRS8616SLQm,SLQm,,,,,m,,,, prefect ,,,,,
PRS8617Scaliger,Scaliger, Joseph Justus,,,,m,,,, sch. ,,,,,
PRS8618Scarpidi,Scarpidis, O.,,,,m,,,, entr. ,,,,,
PRS8619Scarpo,Scarpo, Tlinti,,,,m,,,, mil. ,,,,,
PRS8620Schachno,Schachnowitz, Selig,,,,m,,,, wr. ,,,,,
PRS8621Schaeffn,Schaeffner, lietuenant ,,,,m,,,,,,,,,
PRS8622Schaeffn,Schaeffner, André,,,,m,,,, sch. ,,,,,
PRS8623Schafers,Schäfers, Joseph,,,,m,,,, sch.,,,,,
PRS8624Scheel,Scheel, Walter,,,,m,,,, pol. ,,,,,
PRS8625Scheller,Scheller-Steinwartz, Robert,,,,m,,,, Dr ,,,,,
PRS8626Scher,Scher, Addai,,,,m,,,, sch. ,,,,,
PRS8627Schiapar,Schiaparelli, Celestino,,,,m,,,, sch. ,,,,,
PRS8628Schillin,Schillings, Carl Georg,,,,m,,,, art. ,,,,,
PRS8629Schimper,Schimper, Georg Wilhelm,Šǝmbǝr,,,m,,,, sch. ,,,,,
PRS8630Schizzon,Schizzone,,,,,m,,,, painter ,,,,,
PRS8631Schlee,Schlee, Günther,,,,m,,,, sch. ,,,,,
PRS8632Schleich,Schleicher, Adolf Walter,,,,m,,,, sch. ,,,,,
PRS8633Schlemme,Schlemmer, Maria Sophia,,,,f,,, moth. Zander ,,,,,,
PRS8634Schlicht,Schlichting, Christoph,,,,m,,,, sch. ,,,,,
PRS8635Schlobie,Schlobies, Hans Martin,,,,m,,,, sch. ,,,,,
PRS8636Schmah,Schmah, Wilhelm,,,,m,,,, filmmaker ,,,,,
PRS8637Schmidt,Schmidt, Carl,,,,m,,,, sch. ,,,,,
PRS8638Schmidt,Schmidt, Wilhelm,,,,m,,,, sch. ,,,,,
PRS8639Schneide,Schneider, Madeleine,,,,f,,,, sch. ,,,,,
PRS8640Schneide,Schneider, Roger,,,,m,,,, sch. ,,,,,
PRS8641Schoelle,Schoeller, Max,,,,m,,,, trav. ,,,,,
PRS8642Scholefi,Scholefield, Alan,,,,m,,,, wr. ,,,,,
PRS8643Schonfel,Schönfeld, Johann Heinrich,,,,m,,,, art. ,,,,,
PRS8644Schott,Schott, Andreas,,,,m,,,, sch. ,,,,,
PRS8645Schott,Schott, Kaspar,,,,m,,,, wr. ,,,,,
PRS8646Schøyen,Schøyen, M.,,,,m,,,, collector ,,,,,
PRS8647Schrader,Schrader, Eberhard,,,,m,,,, sch. ,,,,,
PRS8648Schrader,Schrader, G.,,,,m,,,, sch. ,,,,,
PRS8649Schrenze,Schrenzel, Heinrich,,,,m,,,, wr. ,,,,,
PRS8650Schrier,Schrier, Jeffrey,,,,m,,,, wr. ,,,,,
PRS8651SchulzW,Schulz-Weidner, Willy,,,,m,,,, sch. ,,,,,
PRS8652Schumach,Schumacher, Alfred,,,,m,,,, miss. ,,,,,
PRS8653Schurman,Schurman, Anna Maria van,,,,f,,,, sch. ,,,,,
PRS8654Schuver,Schuver, Joannes Theodorus,,,,m,,, fath. Schuver ,,,,,,
PRS8655Schuver,Schuver, Juan Maria,,,,m,,,, trav. ,,,,,
PRS8656Schuyler,Schuyler, George S.,,,,m,,,, wr. ,,,,,
PRS8657Schweinf,Schweinfurth, Georg,,,,m,,,, expl. ,,,,,
PRS8658Scotus,Scotus, John Duns,,,,m,,,, rel. ,,,,,
PRS8659Scovazzi,Scovazzi, Tullio,,,,m,,,, sch. ,,,,,
PRS8660Scotto,Scotto, Giovanna,,,,f,,,, actress ,,,,,
PRS8661scusev,Ščusev, P.,,,,m,,,, mil. ,,,,,
PRS8662sDQN,ṢDQN,,,,,m,,,, deity ,,,,,
PRS8663Sebastia,Sebastian,,,,,m,,,, St. ,,,,,
PRS8664Sebastiã,Sebastião,,,,,m,,,, king ,,,,,
PRS8665Sebastya,Sǝbäsṭyanos,,Sebastian,,,m,,,, St. ,,,,,
PRS8666Sebestya,Sǝbǝstyanos,,Sǝbǝste,,,m,,,, mär.az. ,,,,,
PRS8667Sebhat,Sǝbḥat,,,,,m,,,, azmač ,,,,,
PRS8668SebhatA,Sǝbḥat Arägawi,,,,,m,,,, ras ,,,,,
PRS8669SebhatG,Sǝbḥat Gäbrä Ǝgziʾabǝḥer,,,,,m,,,, wr. ,,,,,
PRS8670SebhatH,Sǝbḥat Hablä Śǝllase,,,,,m,,,, editor ,,,,,
PRS8671SebhatL,Sǝbḥat Läʾab,,,,,m,,,, wr. ,,,,,
PRS8672SebhatL,Sǝbḥat Läʾab,,,,,m,,,, nobleman ,,,,,
PRS8673SebhatL,Sǝbḥat Läʾab,,,,,m,,, son Fares ,,,,,,
PRS8674SebhatS,Sǝbḥat Säbagadis,,,,,m,,, son Säbagadis Wäldu ,,,,,,
PRS8675Sebhatu,Sǝbḥatu,,,,,m,,,, däǧǧ. ,,,,,
PRS8676Sebillon,Sebillon,,,,,m,,,, trav. ,,,,,
PRS8677Sebushan,Sebushane, Martin,,,,m,,,, miss. ,,,,,
PRS8678Seckendo,Seckendorff, Goetz Burkhard von,,,,m,,,, count ,,,,,
PRS8679Secundus,Secundus  “the Silent”,,Sǝkǝndǝs, Sekoûndos,,m,,,, philos. ,,,,,
PRS8680sedevr,Šedevr, Nikolaj,,,,m,,,, mil. ,,,,,
PRS8681SeelaK,Sǝʿǝlä Krǝstos,,,,,m,,,, ras ,,,,,
PRS8682SeelaK,Sǝʿǝlä Krǝstos,,,,,m,,,, ṣäbate ,,,,,
PRS8683Seetzen,Seetzen, Ulrich Jasper,,,,m,,,, sch. ,,,,,
PRS8684sefarra,Šǝfärra,,,,,m,,,, fit. ,,,,,
PRS8685sefarraw,Šǝfärraw Bäqqälä,,,,,m,,,, sch. ,,,,,
PRS8686Sefengey,Sǝfǝngǝya,,Fǝngiya,,,f,,, moth. Gärima ,,,,,,
PRS8687Seferian,Seferian, Edward,,,,m,,,, entr. ,,,,,
PRS8688Seferian,Seferian, Krikor,,,,m,,,, entr. ,,,,,
PRS8689sege,Ṣǝge,,,,,m,,,, abbot ,,,,,
PRS8690segeAy,Ṣǝge ʿAynʿaläm,,,,,f,,,, wäyz. ,,,,,
PRS8691segeDen,Ṣǝge Dǝngǝl,,,,,m,,,, abba ,,,,,
PRS8692segeDen,Ṣǝge Dǝngǝl,,,,,m,,,, rays ,,,,,
PRS8693segeDib,Ṣǝge Dibu,,,,,m,,,, mil. ,,,,,
PRS8694segeHay,Ṣǝge Haymanot,,,,,m,,,, abba ,,,,,
PRS8695segeMar,Ṣǝge Maryam,,Yäwǝbdar Gäbru,,,f,,,, ǝmmahoy ,,,,,
PRS8696segeMar,Ṣǝge Maryam,,,,,f,,,, wäyz. ,,,,,
PRS8697segeMar,Ṣǝge Maryam,,,,,f,,, wife Ǝmmǝru Ḫaylä Śǝllase ,,,,,,
PRS8698Segre,Segre, Andrea,,,,m,,,, filmmaker ,,,,,
PRS8699Seguars,Seguars, Juan de,,,,m,,,, wr. ,,,,,
PRS8700Seguier,Séguier, Pierre,,,,m,,,, sch. ,,,,,
PRS8701segwaQa,Śǝgwä Qal,,Śägwä Qal,,,m,,, son abet. Yaʿǝqob ,,,,,,
PRS8702Sehakof,Sehak of Jerusalem,,Isaac,,,m,,,, archbishop ,,,,,
PRS8703Seheltu,Sǝhǝltu,,,,,f,,, daugh. Yämaryam Barya , wäyz.,,,,,
PRS8704Sehem,Seḥem,,,,,m,,, nephew Kámil, lord ,,,,,
PRS8705sehem,Šeḥem,,,,,m,,, son Maḥammad ,,,,,,
PRS8706Sehemb,Seḥem b. Kámil al-Dankáli,,Šaḥīm,,,m,,,, lord ,,,,,
PRS8707Sehin,Sǝhin,,,,,f,,, daugh. Täklä Giyorgis ,,,,,,
PRS8708Sehin,Sǝhin,,,,,f,,, wife Amäde , wäyz.,,,,,
PRS8709SehinMi,Sǝhin Mikaʾel,,,,,f,,, daugh. Mikaʾel Ali ,,,,,,
PRS8710SehinaM,Sǝhinä Maryam,,,,,m,,, disc. Mälkǝʾa Krǝstos ,,,,,,
PRS8711sehmas,Ṣǝḥma,,Ṣäḥma,,,m,,,, St. ,,,,,
PRS8712sehovsov,Šehovṣov, Alexej,,,,m,,,, wr. ,,,,,
PRS8713sehufem,Ṣǝḥuf Ǝmni,,,,,m,,,, pl.n. ,,,,,
PRS8714Sehul,Sǝḥul,,Gäsäsä Ayyalä,,,m,,,, fighter ,,,,,
PRS8715sehuul,Śǝhuʿul,,,,,m,,,, king ,,,,,
PRS8716Seianus,Seianus,,,,,m,,,, courtier ,,,,,
PRS8717selasiK,Śǝläši Kätämma,,,,,f,,,, wäyz. ,,,,,
PRS8718SelasiS,Sǝläši Sǝmäw,,,,,m,,,, sch. ,,,,,
PRS8719Seligman,Seligman, Charles Gabriel,,,,m,,,, sch. ,,,,,
PRS8720SelimI,Selim I Yavuz,,,,,m,,,, sulṭān ,,,,,
PRS8721SelimII,Selim II,,,,,m,,,, sulṭān ,,,,,
PRS8722Seljan,Seljan, Mirko,,,,m,,,, trav. ,,,,,
PRS8723Seljan,Seljan, Stjepan,,,,m,,,, trav. ,,,,,
PRS8724sellasA,Śǝllas Abba Simbo,,,,,f,,, moth. Abraha ,,,,,,
PRS8725sellasC,Śǝllas Ḉäggär,,,,,f,,,, wäyz. ,,,,,
PRS8726sellasD,Śǝllas Dǝmṣu,,,,,f,,, wife Mǝrḉa Wäldä Kidan ,,,,,,
PRS8727sellata,Ṣǝllatä Kidan,,,,,f,,, moth. Ḫaylä Maryam Śärabyon ,,,,,,
PRS8728SeltanM,Sǝlṭan Märǝd,,,,,m,,,, mil. ,,,,,
PRS8729Seltana,Sǝlṭanä Kǝssos,,,,,f,,, moth. Bäšǝlo ,,,,,,
PRS8730Sem,Sem,,,,,m,,,, bibl. ,,,,,
PRS8731SemannG,Sǝmaññ Gǝzaw,,,,,m,,,, wr. ,,,,,
PRS8732semarsem,Šǝmärṣǝm,,,,,m,,,, anc. ,,,,,
PRS8733semarteb,Šǝmärṭǝb,,,,,m,,,, anc. ,,,,,
PRS8734Sembrout,Sembrouthes,,,,,m,,,, king ,,,,,
PRS8735Semerjib,Semerjibashian, Avedis,,,,m,,,, entr. ,,,,,
PRS8736Semerjib,Semerjibashian, Johannes,Hovhannes Semerjibashian,,,m,,,, dragoman ,,,,,
PRS8737Semerjib,Semerjibashian, William,,,,m,,,, wr. ,,,,,
PRS8738SemoWal,Semo Wäld,,,,,m,,,, ruler of Gäñ ,,,Gäñ,,
PRS8739Semon,Sǝmʿon (Ḫirut),,,,,m,,,, eccl. ,,,,,
PRS8740Semon,Sǝmʿon (Simam),,,,,m,,,, metr. ,,,,,
PRS8741Semon,Sǝmʿon,,,,,m,,, fath. Gäbrä Mänfäs Qǝddus ,,,,,,
PRS8742Semon,Sǝmʿon,,,,,m,,,, ligaba ,,,,,
PRS8743Semon,Sǝmʿon,,,,,m,,,, monk ,,,,,
PRS8744Semon,Sǝmʿon,,,,,m,,,, nǝburä ǝd ,,,,,
PRS8745Semon,Sǝmʿon,,,,,m,,, son Nägädä Iyäsus,,,,,,
PRS8746Semon,Sǝmʿon,,,,,m,,,, ras ,,,,,
PRS8747SemonA,Sǝmʿon Adäfrǝs,,,,,,,,, patriot ,,,,,
PRS8748SemuNeg,Sǝmu Nǝguś,,,,,m,,,, mil. ,,,,,
PRS8749senaGiy,Śǝnä Giyorgis,,,,,m,,,, aläqa ,,,,,
PRS8750senahey,Śǝnä Ḥǝywät,,,,,m,,, fath. Ewosṭatewos ,,,,,,
PRS8751senaKre,Śǝnä Krǝstos,,,,,m,,, son Wälättä Ṗeṭros ,,,,,,
PRS8752senana,Ṣǝnʿanä Krǝstos of Däbrä Zäyt,,,,,m,,,, monk ,,,,,
PRS8753Senapo,Senapo,,,,,m,,,, king ,,,,,
PRS8754Seneddu,Sǝnǝddu,,,,,f,,,, wäyz. ,,,,,
PRS8755Seneddu,Sǝnǝddu Gäbru,,,,,f,,,, pol. ,,,,,
PRS8756Senex,Senex, John,,,,m,,,, sch. ,,,,,
PRS8757senfaAr,Ṣǝnfä Arʿad,,,,,m,,,, aṣe ,,,,,
PRS8758Sengal,Sengal, Elena,,,,f,,,, sch. ,,,,,
PRS8759Senghor,Senghor, Léopold Sédar ,,,,m,,,,,,,,,
PRS8760Senigov,Senigov, Evgeny,,,,m,,,, mil. ,,,,,
PRS8761Senjavin,Senjavin, D.L.,,,,m,,,, admiral ,,,,,
PRS8762Sennache,Sennacherib,,,,,m,,,, king ,,,,,
PRS8763SennarM,Sǝnnar Musabbaʿāt,,,,,m,,,, mil. ,,,,,
PRS8764senno,Śǝnno,,,,,m,,,, ṣäḥafe lam ,,,,,
PRS8765sepho,Ṣepho,,Safwa,,,m,,, son Eliphaz ,,,,,,
PRS8766Septimus,Septimus Severus,,,,,m,,,, emp. ,,,,,
PRS8767Seqrates,Sǝqraṭǝs,,,,,m,,, servant George of Lydda ,,,,,,
PRS8768Sequeira,Sequeira, Diogo Lopes de,,,,m,,,, gov. ,,,,,
PRS8769Serag,Sǝraǧ,,,,,m,,,, ḥaǧǧī ,,,,,
PRS8770SeragMu,Sǝraǧ Muḥammad Awwäl,,,,,m,,,, šayḫ ,,,,,
PRS8771Serao,Serao,,,,,m,,,, miss. ,,,,,
PRS8772Seraphim,Seraphim,,,,,,,,, angel ,,,,,
PRS8773Serapion,Serapion,,,,,m,,,, St. ,,,,,
PRS8774sergewh,Śǝrgǝw Ḥablä Śǝllase,,,,,m,,,, sch. ,,,,,
PRS8775Sergi,Sergi, Giuseppe,,,,m,,,, sch. ,,,,,
PRS8776Sergius,Sergius,,,,,m,,,, St. ,,,,,
PRS8777Sergius,Sergius of Antioch,,,,,m,,,, patriarch ,,,,,
PRS8778Sergius,Sergius the Grammarian,,,,,m,,,, theol. ,,,,,
PRS8779serwaIy,Śǝrwä Iyäsus,,Mǝhǝrka Nañ,,,m,,,, aṣe ,,,,,
PRS8780Sesem,Sesem,,Sasm,,,m,,,, rel. ,,,,,
PRS8781Sesostri,Sesostris I,,,,,m,,,, pharaoh ,,,,,
PRS8782Seth,Seth,,,,,m,,,, prophet ,,,,,
PRS8783Sethe,Sethe, Kurt,,,,m,,,, sch. ,,,,,
PRS8784Setnael,Sǝṭnaʾel,,Sǝṭna,,,m,,,, rel. ,,,,,
PRS8785Sevadjia,Sevadjian, Avedis,,,,m,,,, entr. ,,,,,
PRS8786Sevadija,Sevadijan, Bedros,,,,m,,,, jeweller ,,,,,
PRS8787Severian,Severianus of Gabala,,,,,m,,,, bishop ,,,,,
PRS8788Severos,Severos of Ašmunayn,, Sawiros zäʾǝsmunayn,Sawīros b. al-Muqaffaʿ,,m,,,, rel. ,,,,,
PRS8789Severus,Severus,,Cyriacus,,,m,,,, abbot ,,,,,
PRS8790Severus,Severus of Antioch,,,,,m,,,, patriarch ,,,,,
PRS8791Severus,Severus of Synnada,,,,,m,,,, bishop ,,,,,
PRS8792sewaDen,Ṣǝwa Dǝngel,,,,,m,,, disc. Ewosṭatewos ,,,,,,
PRS8793sewaDen,Ṣǝwa Dǝngel,,,,,m,,,, abbot,,,Gonǧ ,,
PRS8794Seyfarth,Seyfarth, Siegfried,,,,m,,,, sch. ,,,,,
PRS8795seyonMo,Ṣǝyon Mogäsa,,,,,f,,, wife Dawit II ,,,,,,
PRS8796seyonMo,Ṣǝyon Mogäsa,,Žan Källäla,,,f,,, wife Zärʾa Yaʿǝqob ,,,,,,
PRS8797seyonTe,Ṣǝyon Tǝkuna,,,,,m,,,, anc. ,,,,,
PRS8798seyyum,Śǝyyum,,,,,m,,,, märigeta ,,,,,
PRS8799seyyum,Śǝyyum “Abba Gobäz”,,,,,m,,,, däǧǧ.,,,,,
PRS8800seyyumA,Śǝyyum Akalä Wäld,,,,,m,,,, archt. ,,,,,
PRS8801seyyumh,Śǝyyum Ḥarägot,,,,,m,,,, pol. ,,,,,
PRS8802seyyumM,Śǝyyum Mängäša,,Abba Yǝrga,,,m,,,, ras ,,,,,
PRS8803seyyumM,Śǝyyum Mäsfǝn,,,,,m,,,, pol.,,,,,
PRS8804seyyumS,Śǝyyum Sǝbḥat,,,,,m,,,, pol. ,,,,,
PRS8805Sforza,Sforza, Carlo,,,,m,,,, count ,,,,,
PRS8806Sforza,Sforza, Francesco,,,,m,,,, duke ,,,,,
PRS8807Shabaka,Shabaka,,,,,m,,,, ruler ,,,,,
PRS8808Shabaqo,Shabaqo,,,,,m,,,, king ,,,,,
PRS8809Shabatak,Shabataka,,,,,m,,,, ruler ,,,,,
PRS8810Shack,Shack, William Alfred,,,,m,,,, sch. ,,,,,
PRS8811Shaftesb,Shaftesbury,,Anthony Ashley-Cooper,,,m,,,, wr. ,earl,,,,
PRS8812Shakespe,Shakespeare, William,,,,m,,,, wr. ,,,,,
PRS8813Shamir,Shamir, Yitzhaq,,,,m,,,, pol. ,,,,,
PRS8814Shantz,Shantz, Homer L.,,,,m,,,, sch. ,,,,,
PRS8815Shard,Shard, E. Malcolm,,,,m,,,, wr. ,,,,,
PRS8816Shaw,Shaw, George Bernard,,,,m,,,, wr. ,,,,,
PRS8817Sheikho,Sheikho, Louis,,,,m,,,, sch. ,,,,,
PRS8818Shelly,Shelly, Ann,,,,f,,,, wr. ,,,,,
PRS8819Shem,Shem,,,,,m,,,, bibl. ,,,,,
PRS8820Shembe,Shembe, Isaiah,,,,m,,,, rel. ,,,,,
PRS8821Shenute,Shenute II,,,,,m,,,, patriarch ,,,,,
PRS8822Shenute,Shenute III,, Shenuda,Shenouda,Šenoute,m,,,, patriarch ,,,,,
PRS8823Shenute,Shenute of Atripe,, Sinoda; Šenoute; Shenouda, Sinodyos, Sunutuyus; Šenoute,m,,,, St. ,,,,,
PRS8824Sherring,Sherrington, Richard,,,,m,,,, wr. ,,,,,
PRS8825Shestako,Shestakov, Ivan Alexeyevich,,,,m,,,, mil. ,,,,,
PRS8826Shidad,Shidad,,,,,m,,,, mus. ,,,,,
PRS8827Shigeta,Shigeta, Masayoshi,,,,m,,,, sch. ,,,,,
PRS8828Shipp,Shipp, Jesse,,,,m,,,, wr. ,,,,,
PRS8829Shoemake,Shoemaker, Stephen,,,,m,,,, sch. ,,,,,
PRS8830Shoji,Shoji, Yunosuke,,,,m,,,, activist ,,,,,
PRS8831Shojskij,Shojskij, Ilya,,,,m,,,, interpreter ,,,,,
PRS8832Sibyl,Sibyl,,,,,m,,,, lit. ,,,,,
PRS8833SiddiYa,Siddī Yāqūt,,,,,m,,,, ruler ,,,,,
PRS8834siddiqB,Ṣiddīq Bukko,,,,,m,,,, mystic ,,,,,
PRS8835siddiqb,Ṣiddīq b. ʿAlī,,,,,m,,,, garād ,,,,,
PRS8836SidiMoh,Sidi Moḥammad,,Sidi,Side,,m,,,, garād ,imām,,,,
PRS8837SidiMuh,Sidi Muḥammad,,,,,m,,,, env. ,,,,,
PRS8838Sigaro,Sigaro,,,,,m,,,, mil. ,,,,,
PRS8839sihMang,Šiḥ Mängäśa,,,,,m,,,, wäyz. ,,,,,
PRS8840sihabadd,Šihābaddīn Aḥmad Daniyye,,,,,m,,,, šayḫ ,,,,,
PRS8841sihabadd,Šihābaddīn Maḥmūd,,,,,m,,,, sulṭ. ,,,,,
PRS8842sikarwa,Šikar wäld Fiqaq,,,,,m,,,, leader ,,,,,
PRS8843Sila,Sila,,,,,m,,,, mil. ,,,,,
PRS8844Silasi,Siläši Dǝfabbaččäw,,,,,m,,,, art. ,,,,,
PRS8845Silber,Silber, Marcel,,,,m,,,, editor ,,,,,
PRS8846Silko,Silko,,,,,m,,,, king ,,,,,
PRS8847Silva,Silva, Miguel da,,,,m,,,, dipl. ,,,,,
PRS8848Silveira,Silveira, Hector de,,,,m,,,, mil. ,,,,,
PRS8849Silveira,Silveira, João de,,,,m,,,, mil. ,,,,,
PRS8850Silverma,Silverman, Raymond Aron,,,,m,,,, sch. ,,,,,
PRS8851simalles,Šimällǝs Dästa,,,,,m,,,, art. ,,,,,
