ESadmy002, Mälkǝʿa gubaʾe, Collection of Images
            ESmr045, ʾAmmǝstu ʾaʿmadä mǝsṭir “The Five Pillars of Mystery’’ / Ḥǝmamatä mäsqäl “Sufferings of the Cross” / Mälkǝʿa Mädḫane ʿAläm “Image of the Saviour of the World”
            ESmsae007, Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Täʾamrä Täklä Haymanot “Miracles of Täklä Haymanot”
            ESmsm001, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESmsm003, Mäṣḥafä lǝdätu lä-ʾabunä Täklä Haymanot “Book of the Genealogy of Täklä Haymanot” / Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Mäṣḥafä fǝlsätu lä-ʾabunä Täklä Haymanot “Book of the Translation of ʾabunä Täklä Haymanot” / Täʾamrä Täklä Haymanot “Miracles of ʾabunä Täklä Haymanot”
            ESmsm004, Mäṣḥafä gǝnzät “Book of the Funeral Ritual” / Ṣälotä śǝryätä ḫaṭiʾat “Prayer of Absolution of Sins”
            ESmsm005, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESmsm006, ʾArbaʿtu wängel “Four Gospels”
            ESmsm007, Dǝrsan maḥyawi “The Life-Giving Homily”
            ESmsm008, Sǝnkǝssar “Synaxarion” (the first half of the year)
            ESmsm009, Mäṣḥafä qǝddase “Missal”
            ESmsm010, Mäṣḥafä qǝddase “Missal”
            ESmy001, Gädlä ḥawaryat, Apocryphal Acts of the Apostles
            ESmy002, Dǝrsanat, Homiliary
            ESmy003, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESmy004, Gädlä ḥawaryat, Apocryphal Acts of the Apostles
            ESmy005, Täʾamrä Maryam “Miracles of Mary”
            ESmy006, ʾArbaʿtu wängel “Four Gospels”
            ESmy007, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmy008, ʾArbaʿtu wängel “Four Gospels”
            ESmy009, Täʾamrä Maryam “Miracles of Mary”
            ESmy010, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmy011, Mäṣḥafä qǝddase “Missal”
            ESmy012, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael / Mälkǝʾa Mikaʾel "Images of Michael"
            ESmy013, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESmy014, Mäṣḥafä täklil “Book of the Marriage Ritual”
            ESmy016, Dәrsanä sänbätä krǝstiyan “Homily on the Sabbath of Christians” / Mälkǝʾa sänbätä krǝstiyan “Image of the Sabbath of Christians”
            ESmy018, Täʾamrä Maryam “Miracles of Mary” / Discourse by John Chrysostom on the life and decollation of John the Baptist / Homily on the finding of the head of John the Baptist / Homily by John Chrisostom on the glory of John the Baptist
            ESmy019, Täʾamrä Yoḥannǝs Mäṭmǝq “Miracles of John the Baptist” / Täʾamrä Libanos “Miracles of Libanos” / Täʾamrä ʾIyäsus “Miracles of Jesus” / Täʾamrä Mikaʾel “Miracles of Michael” / Täʾamrä Śǝllase “Miracles of the Trinity”
            ESmy020, Mäṣḥafä gǝnzät “Book of the Funeral Ritual” / Mäṣḥafä krǝstǝnna “Book of the Christening”
            ESmy021, Mäṣḥafä qǝddase “Missal”
            ESmy022, Barәkännä ʾәgziʾo… “Bless us, O Lord…” / Mäṣḥafä gәṣṣәw, Lectionary for the entire year
            ESmy023, Gädlä Yoḥannǝs Mäṭmǝq “Vita of John the Baptist” / Täʾamrä Yoḥannǝs Mäṭmǝq “Miracles of John the Baptist” / Mälkǝʿa Yoḥannǝs Mäṭmǝq “Image of John the Baptist”
            ESmy024, Zena ḥǝmamatihu lä-mädḫaninä “Story of the Passion of Our Saviour” / Mäṣḥaf lä-täzkarä mädḫane ʿaläm “Book for the Commemoration of the Saviour of the World”
            ESmy025, Dǝrsanä mädḫane ʿaläm “Homily on the Saviour of the World” / Mäṣḥaf lä-täzkarä mädḫane ʿaläm “Book for the Commemoration of the Saviour of the World” / Mälkǝʾa mädḫane ʿaläm “Image of the Saviour of the World”
            ESmy026a, Gädlä Ṣadәqan  [zä-Baräknaha] “Vita of the Righteous Ones  [zä-Baräknaha]” / Mälkәʾa Ṣadәqan  [zä-Baräknaha] “Image of the Righteous Ones [zä-Baräknaha]”
            ESmy026b, Mälkәʾa ṣadәqan [zä-Baräknaha] “Image of the Righteous Ones [of Baräknaha]”
            ESmy028, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESnsm001, Haymanotä ʾabäw “Faith of the Fathers” / Mäṣḥafä ṭomar “Book of the Letter (from Heaven)”
            ESnsm002, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESnsm003, ʾArbaʿtu wängel “Four Gospels”
            ESnsm004, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESnsm005, Gädlä Gäbrä Mänfäs Qәddus "Vita of Gäbrä Mänfäs Qәddus" / Täʾamrä Gäbrä Mänfäs Qǝddus "Miracles of Gäbrä Mänfäs Qǝddus"
            ESnsm006, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESnsm007, Täʾamrä Maryam "Miracles of Mary"
            ESnsm008, Mäṣḥafä lǝdätu lä-ʾabunä Täklä Haymanot “Book of the Genealogy of ʾabunä Täklä Haymanot” / Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Bǝʿǝlä nägäśt "Riches of the Kings" / Täʾamrä Täklä Haymanot “Miracles of Täklä Haymanot”
            ESnsm009, Mäṣḥafä täklil “Book of the Marriage Ritual”
            ESnsm010, Mäṣḥafä qǝddase “Missal”
            ESnsm011, Ṣalotä ˤǝṭan “Prayer of Incense”
            ESnsm013, Sǝnkǝssar “Synaxarion” (the first half of the year)
            ESnsm014, Mäṣḥafä qǝddase “Missal”
            ESnsm015, Täʾamrä Zärʾa Buruk “Miracles of Zärʾa Buruk” / Mälkǝʾa Zärʾa Buruk “Image of Zärʾa Buruk”
            ESnsm016, Mäṣḥafä qǝddase "Missal"
            ESnsm017, Gädlä Kiros “Vita of Kiros”
            ESqdgm010, Gǝbrä ḥawaryat "Acts of the Apostles" / Pauline Epistles
            ESqdgm013, Gädlä Kiros “Vita of Kiros”
            ESqdq001, ʾArbaʿtu wängel “Four Gospels”
            ESqdq002, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESqdq003, Mäṣḥafä ṭomar "Book of the Letter (from Heaven)" / Täʾamrä Maryam "Miracles of Mary" / Täʾamrä ʾIyäsus "Miracles of Jesus" / Täʾamrä Libanos "Miracles of Libanos"
            ESqdq004, Sǝnkǝssar “Synaxarion” (the entire year)
            ESqdq006, Gädlä Qirqos “Vita of Cyricus” / Täʾamrä Qirqos “Miracles of Cyricus”
            ESqdq008, Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Mäṣḥafä lǝdätu lä-ʾabunä Täklä Haymanot “Book of the Genealogy of ʾabunä Täklä Haymanot” / Täʾamrä Täklä Haymanot “Miracles of Täklä Haymanot”
            ESqdq009, Mäṣḥafä qǝddase “Missal”
            ESqdq011, Gädlä Zä-Mikaʾel ʾArägawi "Vita of Zä-Mikaʾel ʾArägawi" / Ṭǝntä lǝdätomu lä-mänäkosat "Origin of the Monks" / Mälkǝʾa Zä-Mikaʾel ʾArägawi "Image of Zä-Mikaʾel ʾArägawi"
            ESqdq014, Mäṣḥafä täklil “Book of the Marriage Ritual”
            ESqds001, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESqds002, Mäṣḥafä qǝddase "Missal"
            ESqds003, ʾArbaʿtu wängel “Four Gospels”
            ESqds004, Dǝrsan maḥyawi “The Life-Giving Homily”/ Säʿatat zä-mäʿalt “Horologium for the Day Hours”
            ESqds005, Haymanotä ʾabäw “Faith of the Fathers”
            ESqds006, Mäṣḥafä gǝnzät “Book of the Funeral Ritual” / Ṣälotä śǝryätä ḫaṭiʾat “Prayer of Absolution of Sins”
            ESqds007, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael / Maḫletä ṣǝge "Canticle of the Flower"
            ESqds008, Gädlä Libanos “Vita of Libanos” / Täʾamrä Libanos “Miracles of Libanos” / Mälkәʾa Libanos “Image of Libanos”
            ESqds009, Mäzmur, Antiphones for Sundays of the year
            ESqds011, Gädlä Gäbrä Nazrawi zä-Däbrä Qäwät "Vita of Gäbrä Nazrawi of Däbrä Qäwät" / Täʾamrä Gäbrä Nazrawi zä-Däbrä Qäwät "Miracles of Gäbrä Nazrawi of Däbrä Qäwät" / Gädlä Yoḥannәs zä-Däbrä Qäwät "Vita of Yoḥannәs of Däbrä Qäwät" / Mälkǝʾa Gäbrä Nazrawi zä-Däbrä Qäwät "Image of Gäbrä Nazrawi of Däbrä Qäwät"
            ESqds012, ʾO-ʾǝgziʾǝyä ʾIyäsus Krǝstos ʿǝqäbänni ... “Oh My Lord Jesus Christ, protect me ...” / ʾAstäbqwǝʿot ʾǝntä zä-Sǝmʿon ʿamdawi “Prayers of Simeon Stylite” / Sälam-hymn to St. Mary
            ESqds013, Mäṣḥafä śәʿәl "Book of Images"
            ESqgm002, ʾArbaʿtu wängel "Four Gospels"
            ESqgm003, Täʾamrä ʾIyäsus "Miracles of Jesus"
            ESqgm004, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESqgm005, Homily by Theodotus of Ancyra on the commemoration of St. George, for the 23th of Miyazya / Gädlä Giyorgis “Vita of George”/ Täʾamrä Giyorgis “Miracles of George”
            ESqgm006, Gädlä Gäbrä Mänfäs Qǝddus "Vita of Gäbrä Mänfäs Qǝddus"
            ESqgm007, Mäṣḥafä qǝddase “Missal”
            ESqgm008, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESqgm009, Sǝnkǝsar "Synaxarion" (the first half of the year)
            ESqgm010, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESqma001, Mäṣḥafä qǝddase "Missal"
            ESqma002, ʾArbaʿtu wängel “Four Gospels”
            ESqma005, Ṣälotä kidan zä-śälästu gizeyat “Covenant Prayer of the Three Hours” / Excerpt from the Ordinary of the Mass / Anaphora of Our Lord Jesus Christ / Tǝmhǝrtä ḫǝbuʾat “Teaching of Mysteries” / ʾƎgziʾabǝḥer zä-bǝrhanat ʾǝgziʾabǝḥer zä-śǝlṭanat... “God of Lights, God of Powers...” / Mälkǝʾa śǝllase “Image of the Trinity” / Säyfä śǝllase “Sword of the Trinity
            ESqma006, Täʾamrä Maryam “Miracles of Mary” / Täʾamrä ʾIyäsus “Miracles of Jesus” / Mäṣḥafä ṭomar “Book of the Letter (from Heaven)”
            ESqmb001, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESqmb002, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESqmb003, Bǝsratä Yoḥannǝs “Gospel of John”
            ESqmb004, Mäṣḥafä qǝddase “Missal”
            ESqmb005, Gädlä Kiros “Vita of Kiros” / Mälkǝʾa Kiros “Image of Kiros” (IV)
            ESqmb006, Mäṣḥafä krәstәnna “Book of the Christening”
            ESqmb007, Collection of sälam-hymns and sǝbḥat-praises
            ESqmm001, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESqmm002, Mäṣḥafä qǝddase “Missal”
            ESqmm003, Säʿatat zä-lelit wä-zä-nägh “Horologium for the Night and the Morning Hours”
            ESqmm004, Säyfä mäläkot “Sword of Divinity” / Ǝgziʾabǝḥer zä-bǝrhanat ʾǝgziʾabǝḥer zä-śǝlṭanat... “God of Lights, God of Powers...” / Ḥaḍurä mäsqäl “Rampart of the Cross”
            ESqmm005, Mälkǝʾa Maryam “Image of Mary” / Mälkǝʾa Iyäsus “Image of Jesus” / Yǝweddǝsǝwwa mälaʾǝkt lä-Maryam… “The angels praise Mary…” / O rǝḫrǝḫtä ḥǝllina... “O tender-hearted...” / Sälam lä-śǝʿlǝki zä-yǝʾeddǝm lä-nǝṣṣare “Greeting to your icon which is pleasant to the sight…”
            ESqmm006, Dawit “Psalter”
            ESqmm007, Mäṣḥafä qǝddase “Missal”
            ESqmm008, Mǝʿǝraf, The Common of the Office
            ESqmm009, Mäṣḥafä krǝstǝnna “Book of the Christening”
            ESqmm010, Dǝggwa, Antiphonary / Mǝʿǝraf, Common of the Office / Zǝmmare, Eucharistic hymns
            ESqmm011, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” /  Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Mälkǝʾa Gäbrä Mänfäs Qǝddus “Image of Gäbrä Mänfäs Qǝddus”
            ESqmm012, Mäṣḥafä gәṣṣәw, Lectionary for the week / Barәkännä ʾәgziʾo… “Bless us, O Lord…”
            ESqmm013, Ǝgziʾabǝḥer nägśä “The Lord Reigns”
            ESqmm014, Ṣälot zä-ʾǝgzǝʾtǝnä Maryam bä-Däbrä Golgota, Prayer of Our Lady Mary on Mount Golgotha on the 21st of Säne / Tǝmhǝrtä ḫǝbuʾat “Teaching of Mysteries” / ʾAsmat-prayer against snake bites / Wǝddase Maryam “Praise of Mary”
            ESqqm001, ʾArbaˤtu wängel “Four Gospels”
            ESqqm002, Wǝddase ʾamlak “Praise of God”
            ESqqm003, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESqqm004, Täʾamrä Maryam "Miracles of Mary"
            ESqqm005, Gädlä ḥawaryat, Apocryphal Acts of the Apostles
            ESqqm006, Mäṣḥafä gǝnzät “Book of the Funeral Ritual” / Ṣälotä śǝryätä ḫaṭiʾat “Prayer of Absolution of Sins”
            ESqqm007, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael / Mälkǝʾa Mikaʾel "Image of Michael"
            ESqqm008, Täʾamrä Maryam "Miracles of Mary"
            ESqqm009, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESqqm010, Dawit “Psalter”
            ESqqm012, Dawit “Psalter”
            ESqqm013, Dawit “Psalter”
            ESqqm014, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESqqm015, Mäṣḥafä qǝddase “Missal”
            ESqqm016, Dawit “Psalter”
            ESqqm017, Mäṣḥafä qǝddase “Missal”
            ESqqm018, Mäṣḥaf lä-täzkarä mädḫane ʿaläm “Book for the Commemoration of the Saviour of the World” / Mälkǝʾa mädḫane ʿaläm “Image of the Saviour of the World”
            ESqqm019, Mälkǝʾa mädḫane ʿaläm “Image of the Saviour of the World”/ Mälkǝʾa Giyorgis “Image of George”/ Ṣälot bä-ʾǝntä lǝssanä säbʾ “Prayer Concerning the Men’s Tongue”
            ESqqm020, Mälkǝʾa ʿAbiyä ʾƎgziʾ “Image of ʿAbiyä ʾƎgziʾ” / Mälkǝʾa Iyäsus “Image of Jesus” / Mälkǝʾa Täklä Haymanot “Image of Täklä Haymanot” / Sǝbḥatä fǝqur zä-Mikaʾel “Praise of the Beloved for Mikaʾel”
            ESqqm021, Wǝddase Maryam “Praise of Mary” / ʾAnqäṣä bǝrhan “The Gate of Light”
            ESqs001, Bǝsratä Yoḥannǝs “Gospel of John”
            ESqs002, Zǝmmare, Eucharistic hymns / Mäwaśǝʾt, Antiphonary for feasts and funeral service
            ESqs003, Mǝʿǝraf, The Common of the Office
            ESqs004, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESqs005, ʾArbaʿtu wängel “Four Gospels”
            ESqs006, Dǝggwa, Antiphonary
            ESqs007, Täzkarä mäṣḥafä säʿatat “Commemoration of the Horologium” / Computation for the hours of each month
            ESqs008, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESqs009, Mäṣḥafä qǝddase “Missal”
            ESqs010, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESqs011, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESqs012, Nägärä Maryam “The Story of Mary”
            ESqs013, Sǝnkǝssar “Synaxarion” (the first half of the year)
            ESqs014, Täʾamrä Maryam “Miracles of Mary”
            ESqs015, Haymanotä ʾabäw “Faith of the Fathers” / Mäṣḥafä ṭomar “Book of the Letter (from Heaven)”
            ESqs016, Dǝrsan zä-qǝddus Yoḥannǝs wäldä Zäbdewos bä-ʾǝntä ˤǝbäya wä-kǝbra lä-Maryam “Homily by John the Son of Zebedee on the Greatness and Glory of Mary”
            ESqsm001, Sǝnkǝssar “Synaxarion” (the first half of the year)
            ESqsm002, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESqsm003, ʾArbaʿtu wängel “Four Gospels”
            ESqsm004, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESqsm005, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESqsm007, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESqsm008, Täʾamrä Maryam “Miracles of Mary”
            ESqsm009, Gädlä Giyorgis “Vita of George” /  Täʾamrä Giyorgis “Miracles of George” / Mälkǝʾa Giyorgis “Image of George”
            ESqsm010, Mäṣḥafä qǝddase “Missal”
            ESqsm011, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Täʾamrä ʾIyäsus “Miracles of Jesus” / Mälkǝʾa Gäbrä Mänfäs Qǝddus “Image of Gäbrä Mänfäs Qǝddus”
            ESqsm012, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Śǝrʿatä betä krǝstiyan “Structure of the Church” / Mälkǝʾa Gäbrä Mänfäs Qǝddus “Image of Gäbrä Mänfäs Qǝddus”
            ESqsm013, Mäṣḥafä qǝddase “Missal”
            ESqsm014, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESqsm015, Mäṣḥafä qǝddase “Missal”
            ESqsm016, Dǝggwa, Antiphonary
            ESqsm017, Täʾamrä Maryam “Miracles of Mary”
            ESqsm018, Dawit “Psalter”
            ESqsm022, Mäṣḥafä qǝddase “Missal”
            ESqsm023, Haymanotä ʾabäw “Faith of the Fathers”/ Mäṣḥafä ṭomar “Book of the Letter (from Heaven)”
            ESqsm024, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESqsm025, Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Mäṣḥafä lǝdätu lä-ʾabunä Täklä Haymanot “Book of the Genealogy of ʾabunä Täklä Haymanot” / Mälkǝʿa Täklä Haymanot “Image of Täklä Haymanot” / Täʾamrä Täklä Haymanot “Miracles of ʾabunä Täklä Haymanot”
            ESqsm026, Ṣalotä ˤǝṭan “Prayer of Incense”
            ESqsm027, Ṣomä dǝggwa, Antiphonary for Lent
            ESqsm028, Mäṣḥafä nәfq “Book of the Assistant Priest”
            ESqsm029, Dǝrsan maḥyawi “The Life-Giving Homily”
            ESqsm031, Mäṣḥafä krәstәnna “Book of the Christening”
            ESqsm033, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus”
            ESqsm035, Dәrsanä sänbätä krǝstiyan “Homily on the Sabbath of Christians” / Mälkǝʾa sänbätä krǝstiyan “Image of the Sabbath of Christians”
            ESqsm037, Mäṣḥafä qedär “Book of the Jar” / Mäṣḥafä täklil “Book of the Marriage Ritual”
            ESqsm038, Gädlä Kiros “Vita of Kiros”
            ESsdgm001, ʾArbaʿtu wängel “Four Gospels”
            ESsdgm002, Sǝnkǝssar “Synaxarion” (the first half of the year)
            ESsdgm003, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESsdgm004, Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Mäṣḥafä lǝdatu lä-ʾabunä Täklä Haymanot “Book of the Genealogy of ʾabunä Täklä Haymanot” / Täʾamrä Täklä Haymanot “Miracles of Täklä Haymanot”
            ESsdgm005, Ṣalotä ˤǝṭan “Prayer of Incense”
            ESsdgm006, Täʾamrä Maryam “Miracles of Mary”
            ESsdgm007, Mäṣḥafä gәṣṣәw, Lectionary for the entire year
            ESsdgm009, Täʾamrä Maryam “Miracles of Mary”
            ESsdm001, ʾArbaʿtu wängel “Four Gospels”
            ESsdm002, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESsdm003, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESsdm003a, Täʾamrä Mikaʾel “Miracles of Michael” / Täʾamrä Giyorgis “Miracles of George” / Täʾamrä Gäbrä Mänfäs Qǝddus “ Miracles of Gäbrä Mänfäs Qǝddus” / Mälkǝʾa Mikaʾel “Image of Michael”
            ESsdm004, Mäṣḥafä qǝddase “Missal”
            ESsdm005, Täʾamrä Maryam "Miracles of Mary"
            ESsdm006, Mäṣḥafä krǝstǝnna “Book of the Christening”
            ESsdm008, Mäṣḥafä qǝddase “Missal”
            ESsdm009, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESsdm012, Ṣalotä ˤǝṭan “Prayer of Incense”
            ESsdm015, Täʾamrä Maryam "Miracles of Mary" / Täʾamrä ʾIyäsus "Miracles of Jesus" / Täʾamrihomu lä-ʾab wä-wäld wä-mänfäs qǝddus “Miracles of the Father and the Son and the Holy Spirit” / Täʾamrä Mikaʾel "Miracles of Michael"
            ESsdm016, Mäṣḥafä ʾaslәṭi, Lectionary for the entire year
            ESsdm017, Dǝrsan maḥyäwi “The Life-Giving Homily” / Mälkǝʾa mädḫane ʿaläm “Image of the Saviour of the World”
            ESsdm018, ʾAmmǝstu ʾaʿmadä mǝsṭir “The Five Pillars of Mystery”
            ESsdm019, Collection of Mälkǝʾa and miscellaneous prayers / Mǝśṭirä ṣǝgeyat “The Mystery of the Flowers”
            ESsdm020, Mäftәḥe śәray “Undoing of Charms”
            ESsdm021, Mäṣḥafä ʾardǝʾǝt “Book of the Disciples” / Miscellaneous  hymns and prayers / Mäṣḥafä mälaʾǝkt “Book of the Angels” / Sǝmʿu wä-lǝbbǝw ʾo-däqiqä ʾAdam “Listen and understand O children of Adam...” / Gädlä ʾAbrǝham “Vita of Abrǝham” / Yä-säbǝʿǝt sänbät ṣälot “The Liturgy of the Seventh Sabbath...” / Nägärä bä-ʾǝntä ʿaśärtu qalat “Story of the Ten Commandments”
            ESsdm023, Mälkǝʾa wǝddase Maryam “Image of Praise of Mary” / Mälkǝʾa ʿanqäṣä bǝrhan “Image of the Gate of Light” / Ṣälot zä-ʾǝgzǝʾtǝnä Maryam bä-Däbrä Golgota, Prayer of Our Lady Mary on Mount Golgotha on the 21st of Säne / Säʾalnakä mäḥari... “We have asked You, the Merciful One...”
            ESsdmm002, Mǝʿǝraf, The Common of the Office
            ESsdsm001, Mäṣḥafä gǝnzät “Book of the Funeral Ritual”
            ESsdsm002, Dawit “Psalter”
            ESsdsm004, ʾArbaʿtu wängel “Four Gospels”
            ESsdsm005, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESsdsm006, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus” / Mälkǝʾa Gäbrä Mänfäs Qǝddus “Image of Gäbrä Mänfäs Qǝddus”
            ESsdsm007, Täʾamrä Maryam “Miracles of Mary” / Täʾamrä Mikaʾel “Miracles of Michael” / Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESsfm002, Haymanotä ʾabäw “Faith of the Fathers” / Mäṣḥafä ṭomar “Book of the Letter (from Heaven)”
            ESsgm005, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESsm001, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESsm002, Dawit "Psalter"
            ESsm003, ʾArbaʿtu wängel “Four Gospels”
            ESsm004, Mäwaśǝʾt, Antiphonary for feasts and funeral service / Zǝmmare, Eucharistic hymns
            ESsm005, Dǝggwa, Antiphonary
            ESsm007, Sǝnkǝssar “Synaxarion” (the second half of the year)
            ESsm009, Dawit "Psalter"
            ESsm010, Täʾamrä Maryam “Miracles of Mary”
            ESsm011, Dawit “Psalter”
            ESsm012, Dawit “Psalter”
            ESsm013, Dǝrsanä Mikaʾel, Homiliary for the feasts of St. Michael
            ESsm014, Sǝnkǝssar “Synaxarion” (the first half of the year)
            ESsm015, ʾArbaʿtu wängel “Four Gospels”
            ESsm016, Liturgical miscellanea
            ESsm017, Dawit “Psalter”
            ESsm018, Dǝrsanä Maryam, Homiliary for the feasts of St. Mary
            ESsmm001, Mäṣḥafä gәbrä ḥǝmamat “Book of the Rite of the Holy Week”
            ESsmm002, Täʾamrä Maryam “Miracles of Mary”
            ESsmm003, Mäṣḥafä ʾaślәṭi, Lectionary for the entire year
            ESsmm004, Säʿatat zä-mäʿalt “Horologium for the Day Hours”
            ESsmm005, Mäṣḥafä täklil “Book of the Marriage Ritual”
            ESsmm006, Mäṣḥafä nәfq “Book of the Assistant Priest”
            ESsmm007, Mäṣḥafä qǝddase “Missal”
            ESsqmm008, Mäṣḥafä qǝddase, Missal
            ESsqmm009, Mäṣḥafä qǝddase, Missal
            ESssb001, Mäṣḥafä gǝnzät “Book of the Funeral Ritual” / Ṣälotä śǝryätä ḫaṭiʾat “Prayer of absolution of Sins”
            ESssb002, Dǝggwa, Antiphonary
            ESssb003, Sinodos "Senodos"
            ESssb004, ʾArbaʿtu wängel “Four Gospels”
            ESssb005, Mäṣḥafä qǝddase “Missal”
            ESssb006, Gädlä Zä-Mikaʾel ʾArägawi "Vita of Zä-Mikaʾel ʾArägawi" / Täʾamrä Zä-Mikaʾel ʾArägawi "Miracles of Zä-Mikaʾel ʾArägawi" / Mälkǝʾa Zä-Mikaʾel ʾArägawi "Image of Zä-Mikaʾel ʾArägawi" / Gädlä Gäbrä Krǝstos "Vita of Gäbrä Krǝstos [St. Alexius]"
            ESssb007, Gädlä Gäbrä Mänfäs Qǝddus “Vita of Gäbrä Mänfäs Qǝddus” / Täʾamrä Gäbrä Mänfäs Qǝddus “Miracles of Gäbrä Mänfäs Qǝddus”
            ESssb008, Täʾamrä Maryam "Miracles of Mary" / Miscellaneous texts
            ESssb009, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESssb010, Gädlä Minas “Vita of Minas” / Täʾamrä Minas “Miracles of Minas” / Mälkǝʾa Minas “Image of Minas”
            ESssb011, Dǝggwa, Antiphonary / Zǝmmare, Eucharistic hymns
            ESssb012, Ṣalotä ˤǝṭan “Prayer of Incense”
            ESssb013a, Wǝddase Maryam “Praise of Mary” / Tǝmhǝrtä ḫǝbuʾat “Teaching of Mysteries” / ʾƎgziʾabǝḥer zä-bǝrhanat ʾǝgziʾabǝḥer zä-śǝlṭanat... “God of Lights, God of Powers...” / Prayer to Jesus Christ / O-rǝḫrǝḫtä ḥǝllina... “O tender-hearted...”
            ESssb013b, Täʾamrä ʾIyäsus “Miracles of Jesus”
            ESssb013c, ʾArbaˤtu wängel “Four Gospels”
            ESssb013d, Haymanotä ʾabäw “Faith of the Fathers”
            ESssb014, Mäftәḥe śәray “Undoing of Charms”
            ESssb015, Mäftәḥe śәray “Undoing of Charms”
            ESssb017, Excerpt from the Gospel of John / Mäṣḥafä gәṣṣәw, Lectionary for the entire year
            ESssb017a, Fragments of two various manuscripts
            EStgm003, Mäftǝḥe śǝray "Undoing of Spells"
            ESthmr001, Gädlä Täklä Haymanot “Vita of Täklä Haymanot” / Mäṣḥafä lǝdätu lä-ʾabunä Täklä Haymanot “Book of the Genealogy of ʾabunä Täklä Haymanot”
            ESthmr007, Mäṣḥafä qǝddase, Missal
